increases^ADP-ribosylation	aroclor 1242	DPP4	0.7279474932937622	
increases^reaction	eperisone	TMPRSS2	0.7147797346115112
increases^reaction	4-iodo-N-(4-(4-(2-methoxyphenyl)piperazin-1-yl)butyl)cinnamoylamide	TMPRSS2	0.7147797346115112
increases^reaction	caryophyllene oxide	TMPRSS2	0.7147797346115112
increases^reaction	dicloran	TMPRSS2	0.7147797346115112
increases^export	hydroxybupropion	TMPRSS2	0.7147762775421143
increases^reaction	emeriamine	TMPRSS2	0.7147558331489563
increases^reaction	Klebsiella O3 lipopolysaccharide	TMPRSS2	0.7147119045257568
increases^reaction	N-ethyl-3-fluoro-3-(3-fluoro-4-(pyrrolidinylmethyl)phenyl)cyclobutanecarboxamide	TMPRSS2	0.7147055268287659
increases^reaction	phenyl valerate	TMPRSS2	0.7147055268287659
increases^reaction	Cyclophosphamide	TMPRSS2	0.7147055268287659
increases^reaction	lysophosphatidylethanolamine	TMPRSS2	0.7147055268287659
increases^reaction	Pertussis Toxin	TMPRSS2	0.7147055268287659
increases^reaction	1-benzylpiperazine	TMPRSS2	0.7147055268287659
increases^reaction	Smoke	TMPRSS2	0.7147055268287659
increases^reaction	succinylmonocholine	TMPRSS2	0.714679479598999
increases^reaction	fenfluthrin	TMPRSS2	0.714679479598999
increases^reaction	plitidepsin	TMPRSS2	0.7146689891815186
increases^reaction	dabequin	TMPRSS2	0.7145305275917053
increases^secretion	Gur	TIPARP	0.7090380191802979
increases^secretion	succinyl-coenzyme A	TIPARP	0.7090380191802979
increases^secretion	CPI203	TIPARP	0.7090380191802979
increases^secretion	Fondaparinux	TIPARP	0.7090283036231995
increases^secretion	Gliotoxin	TIPARP	0.7090283036231995
increases^secretion	kinamycin F	DPP4	0.7090275287628174
increases^secretion	gallocatechin gallate	DPP4	0.7090275287628174
increases^secretion	Gur	DPP4	0.7090221047401428
increases^secretion	1-phenyl-1,2-propanedione	DPP4	0.7090221047401428
increases^secretion	PQQ Cofactor	TIPARP	0.7090211510658264
increases^secretion	p-tert-amylphenol	TIPARP	0.7090104818344116
increases^secretion	1,3-propane sultone	TIPARP	0.7090104818344116
increases^secretion	cinnamyl alcohol	TIPARP	0.7090104818344116
increases^secretion	boron nitride	TIPARP	0.7090104818344116
increases^secretion	ebselen	TIPARP	0.7090104818344116
increases^secretion	octabromobiphenyl	TIPARP	0.7090104818344116
increases^secretion	C186 65	TIPARP	0.7090104818344116
increases^secretion	S-Adenosylhomocysteine	TIPARP	0.7090075016021729
increases^secretion	cobamamide	TIPARP	0.7090027332305908
increases^secretion	N-ethoxymethyl-3-amino-1,2,4-benzotriazine-1,4-dioxide	TIPARP	0.7090027332305908
increases^secretion	mebeverine	DPP4	0.7090023756027222
increases^secretion	HDL cholesteryl ester	DPP4	0.7090023756027222
increases^secretion	chromium mesoporphyrin	DPP4	0.7090023756027222
increases^secretion	3-methylbenzaldehyde	DPP4	0.7090023756027222
increases^secretion	Barbiturates	DPP4	0.7090014815330505
increases^secretion	liquiritigenin	DPP4	0.7090014815330505
increases^secretion	dinitrophenyl-bovine serum albumin	DPP4	0.7090014815330505
increases^secretion	oridonin	DPP4	0.7090012431144714
increases^secretion	adrenic acid	DPP4	0.7089987993240356
increases^secretion	JYL 1421	DPP4	0.708996593952179
increases^secretion	Anti-Bacterial Agents	DPP4	0.708996593952179
increases^secretion	napabucasin	DPP4	0.708996593952179
increases^secretion	Olopatadine Hydrochloride	TIPARP	0.7089964747428894
increases^secretion	2,4,6-trimethylbenzaldehyde	TIPARP	0.7089964747428894
increases^secretion	rebeccamycin	TIPARP	0.7089959979057312
increases^secretion	2-(N-(7-nitrobenz-2-oxa-1,3-diazol-4-yl)amino)-2-deoxyglucose	TIPARP	0.7089956998825073
increases^secretion	4-tosylcyclonovobiocic acid	DPP4	0.7089933753013611
increases^secretion	Acids	DPP4	0.708993136882782
increases^secretion	12-O-tetradecanoylphorbol-1,3-acetate	DPP4	0.7089901566505432
increases^secretion	indolebutyric acid	TIPARP	0.7089876532554626
increases^secretion	PQQ Cofactor	TMPRSS4	0.708946943283081
increases^secretion	liquiritigenin	TMPRSS4	0.708943247795105
increases^secretion	sodium tetrasulfide	TMPRSS4	0.708943247795105
increases^secretion	2-S-glutathionylcaffeic acid	TMPRSS4	0.7089261412620544
increases^secretion	1-benzyl-1,4-dihydronicotinamide	TMPRSS4	0.7089192271232605
increases^secretion	tetramethylrosamine	TMPRSS4	0.7089192271232605
increases^secretion	D-65476	TMPRSS4	0.7089192271232605
increases^secretion	Tiapride Hydrochloride	TMPRSS4	0.7089192271232605
increases^secretion	androsta-5,16-dien-3 beta-ol	TMPRSS4	0.7089192271232605
increases^secretion	carvone	TMPRSS4	0.7089192271232605
increases^secretion	Vascular Endothelial Growth Factors	TMPRSS4	0.7089192271232605
increases^secretion	Deuteroporphyrins	TMPRSS4	0.7089192271232605
increases^secretion	indolebutyric acid	TMPRSS4	0.7089134454727173
increases^secretion	oxilofrine	TMPRSS4	0.7089008688926697
increases^secretion	TAPI-2	TMPRSS4	0.7089008688926697
increases^secretion	2-desamino-2-methylaminopterin	TMPRSS4	0.7089008688926697
increases^secretion	Carbenoxolone	TMPRSS4	0.7089008688926697
affects^activity	Procaine	TMPRSS4	0.7087470293045044
affects^activity	3-mercaptopyruvic acid	TMPRSS4	0.7087151408195496
affects^activity	3-deazaadenosine	TMPRSS4	0.7086939811706543
affects^activity	Guanine Nucleotides	TMPRSS4	0.7086833715438843
affects^activity	Bolton Hunter-cholecystokinin nonapeptide	TMPRSS4	0.7086798548698425
affects^activity	UNC0642	TMPRSS4	0.708674967288971
affects^activity	Diethyl Pyrocarbonate	TMPRSS4	0.708674967288971
affects^activity	tetraiodothyroacetic acid	TMPRSS4	0.708674967288971
affects^activity	PCI 32765	TMPRSS4	0.708674967288971
affects^activity	cuminol	TMPRSS4	0.708674967288971
affects^activity	N-((5-(3-(4,6-difluoro-1H-benzimidazol-2-yl)-1H-indazol-5-yl)-4-methylpyridin-3-yl)methyl)ethanamine	TMPRSS4	0.708674967288971
affects^activity	Aminoquinolines	TMPRSS4	0.708674967288971
affects^activity	Sphingolipids	TMPRSS4	0.7086647152900696
affects^activity	Anthelmintics	TMPRSS4	0.7086647152900696
affects^activity	Aspartame	TMPRSS4	0.7086647152900696
affects^activity	triethanolamine	TMPRSS4	0.7086647152900696
affects^activity	N-(1-methyl-2-phenylethyl)adenosine	TMPRSS4	0.7086490988731384
affects^activity	entacapone	TMPRSS4	0.7086411118507385
affects^activity	Allergens	TMPRSS4	0.7086411118507385
increases^secretion	1,4-naphthoquinone	TMPRSS11A	0.708610475063324
increases^secretion	PQQ Cofactor	TMPRSS11A	0.7085944414138794
increases^secretion	JYL 1421	TMPRSS11A	0.7085856199264526
increases^secretion	Anti-Bacterial Agents	TMPRSS11A	0.7085856199264526
increases^secretion	4-tosylcyclonovobiocic acid	TMPRSS11A	0.7085822224617004
increases^secretion	Acids	TMPRSS11A	0.7085819244384766
affects^activity	Chromates	DPP4	0.7085801959037781
increases^secretion	N-ethoxymethyl-3-amino-1,2,4-benzotriazine-1,4-dioxide	TMPRSS11A	0.7085753083229065
affects^activity	3-deazaadenosine	TMPRSS11A	0.7085748910903931
affects^activity	SCH 14988	DPP4	0.7085726857185364
affects^activity	Vinyl Compounds	DPP4	0.708570122718811
increases^secretion	2-iodomelatonin	TMPRSS11A	0.708569347858429
increases^secretion	2-(N-(7-nitrobenz-2-oxa-1,3-diazol-4-yl)amino)-2-deoxyglucose	TMPRSS11A	0.7085680365562439
increases^secretion	apicularen A	TMPRSS11A	0.7085670828819275
increases^secretion	Bupleuran 2IIc	TMPRSS11A	0.7085670828819275
increases^secretion	2,4-thiazolidinedione	TMPRSS11A	0.7085619568824768
increases^secretion	Labrasol	TMPRSS11A	0.7085619568824768
increases^secretion	3,3-dimethylallyl pyrophosphate	TMPRSS11A	0.7085619568824768
increases^secretion	Ro4368554	TMPRSS11A	0.7085619568824768
increases^secretion	diaziquone	TMPRSS11A	0.7085619568824768
increases^secretion	plerixafor octahydrochloride	TMPRSS11A	0.7085619568824768
increases^secretion	Pam(3)CSK(4) peptide	TMPRSS11A	0.7085619568824768
increases^secretion	Trifluoperazine	TMPRSS11A	0.7085619568824768
increases^secretion	9-methyl-4-phenyl-6H-thieno(3,2-f)(1,2,4)triazolo(4,3-a)(1,4)diazepine	TMPRSS11A	0.7085619568824768
increases^secretion	bis(quercetinato)oxovanadium(IV)	TMPRSS11A	0.70855313539505
increases^secretion	16-hydroxytestosterone	TMPRSS11A	0.7085515260696411
increases^secretion	5,6-dihydroxy-1-(2-imidazolinyl)tetralin	TMPRSS11A	0.7085515260696411
increases^secretion	N(6)-methyladenosine	TMPRSS11A	0.7085515260696411
affects^activity	Allergens	TIPARP	0.70854252576828
affects^activity	telaprevir	DPP4	0.7085424065589905
affects^activity	Phenformin	DPP4	0.7085424065589905
affects^activity	methylparaben	DPP4	0.7085424065589905
increases^secretion	Pioglitazone	TMPRSS11A	0.708541989326477
increases^secretion	Starch	TMPRSS11A	0.708541989326477
affects^activity	oligomycin B	DPP4	0.7085384726524353
affects^activity	Oxazines	TIPARP	0.7085349559783936
affects^activity	AZ 002	TMPRSS11A	0.7085332870483398
affects^activity	Dianisidine	DPP4	0.7085328698158264
affects^activity	lavendustin A	TMPRSS11A	0.7085300087928772
affects^activity	2-chloromethylpyridine	TMPRSS11A	0.7085300087928772
affects^activity	DDT	TMPRSS11A	0.7085226774215698
affects^activity	Ifosfamide	TIPARP	0.7085211277008057
affects^activity	Levonorgestrel	TIPARP	0.7085193395614624
affects^activity	Carnitine	TIPARP	0.7085193395614624
affects^activity	indirubin	TIPARP	0.7085193395614624
affects^activity	razaxaban	TIPARP	0.7085193395614624
affects^activity	4-aminobutyraldehyde	TIPARP	0.7085193395614624
affects^activity	BAEC protocol	TIPARP	0.7085193395614624
affects^activity	gemfibrozil 1-O-acylglucuronide	TMPRSS11A	0.7085118293762207
affects^activity	glyceollin	DPP4	0.7085089683532715
affects^activity	2-(4-hydroxyphenyl)-3-methyl-1-(4-(2-piperidin-1-yl-ethoxy)-benzyl)-1H-indol-5-ol	CD9	0.7085075974464417
affects^activity	8-chloroadenosine	CD9	0.7085075974464417
affects^activity	thymol blue	TMPRSS11A	0.7085056304931641
affects^activity	2-amino-4-phenylbutyric acid	TMPRSS11A	0.7085056304931641
affects^activity	cimoxatone	TMPRSS11A	0.7085056304931641
affects^activity	Adenylyl Imidodiphosphate	TMPRSS11A	0.7085056304931641
affects^activity	Fluvastatin	TMPRSS11A	0.7085056304931641
affects^activity	Methylazoxymethanol Acetate	TMPRSS11A	0.7085056304931641
affects^activity	diphenyl methyl phosphate	TMPRSS11A	0.7085056304931641
affects^activity	isoamyl acetate	TMPRSS11A	0.7085056304931641
affects^activity	Vinyl Compounds	CD9	0.7085050344467163
affects^activity	11-fluoro-7-(14,14,15,15-pentafluoro-6-methyl-10-thia-6-azapentadecyl)estra-1,3-5(10)-triene-3,17-diol	CD9	0.7085050344467163
affects^activity	seleno-furanoside	CD9	0.7085049748420715
affects^activity	Carbamazepine	CD9	0.7085049748420715
affects^activity	pentanal	CD9	0.7085049748420715
affects^activity	naloxone benzoylhydrazone	TIPARP	0.7084998488426208
affects^activity	gemfibrozil 1-O-acylglucuronide	DPP4	0.7084957361221313
affects^activity	Bilirubin	TIPARP	0.7084948420524597
affects^activity	flucythrinate	TIPARP	0.7084948420524597
affects^activity	Ifosfamide	DPP4	0.708484947681427
affects^activity	Ketolides	TMPRSS11A	0.7084826827049255
affects^activity	6-aminoindazole	TMPRSS11A	0.7084826827049255
affects^activity	Bolton Hunter-cholecystokinin nonapeptide	CD9	0.7084804773330688
affects^activity	Budesonide	TIPARP	0.7084789276123047
affects^activity	maltolyl p-coumarate	CD9	0.7084692716598511
affects^activity	ergosterol-5,8-peroxide	CD9	0.7084692716598511
affects^activity	4-propylphenol	CD9	0.7084692716598511
affects^activity	LY 518674	CD9	0.7084692716598511
affects^activity	zinc methionine	CD9	0.7084692716598511
affects^activity	SU 6656	CD9	0.7084692716598511
affects^activity	fructose 2,6-diphosphate	CD9	0.7084692716598511
affects^activity	delta(9)-tetrahydrocannabinolic acid	CD9	0.7084692716598511
affects^activity	Histone Deacetylase Inhibitors	CD9	0.7084692716598511
affects^activity	cyclohexylcarbamic acid biphenyl-3-yl ester	CD9	0.7084692716598511
affects^activity	Ro 24-5531	TMPRSS11A	0.708466649055481
affects^activity	copper(II) nitrate	TMPRSS11A	0.708466649055481
affects^activity	naloxone benzoylhydrazone	DPP4	0.7084637880325317
affects^activity	SK&F 91488	CD9	0.7084577679634094
affects^activity	Hydroxyurea	CD9	0.7084577679634094
affects^activity	fexaramine	CD9	0.7084420323371887
affects^activity	dofetilide	TIPARP	0.7084360122680664
affects^activity	Oxazines	CD9	0.7084338665008545
affects^activity	rhein	CD9	0.7084338665008545
affects^activity	Plasticizers	TIPARP	0.7084327936172485
affects^activity	arginyl-glycyl-aspartyl-tryptophan	TIPARP	0.7084327936172485
affects^activity	Plasticizers	TMPRSS11A	0.7084130644798279
affects^activity	N-((3-(aminomethyl)phenyl)methyl)ethanimidamide	TMPRSS11A	0.7084130644798279
affects^activity	arginyl-glycyl-aspartyl-tryptophan	TMPRSS11A	0.7084130644798279
affects^activity	copper(II) nitrate	CD9	0.7083856463432312
affects^activity	acetyl-leucyl-glutamyl-histidyl-aspartal	CD9	0.7083856463432312
increases^secretion	kinamycin F	CD9	0.7083456516265869
increases^secretion	gallocatechin gallate	CD9	0.7083456516265869
affects^activity	11-fluoro-7-(14,14,15,15-pentafluoro-6-methyl-10-thia-6-azapentadecyl)estra-1,3-5(10)-triene-3,17-diol	TMPRSS2	0.7083367109298706
increases^secretion	oridonin	CD9	0.7083185911178589
affects^activity	Dianisidine	TMPRSS2	0.7082992196083069
affects^activity	Sphingolipids	TMPRSS2	0.7082960605621338
affects^activity	esuprone	TMPRSS2	0.7082960605621338
affects^activity	Desmosterol	TMPRSS2	0.7082960605621338
affects^activity	Aspartame	TMPRSS2	0.7082960605621338
affects^activity	triethanolamine	TMPRSS2	0.7082960605621338
increases^secretion	MLN 8237	CD9	0.7082935571670532
increases^secretion	glycidyl stearate	CD9	0.7082935571670532
increases^secretion	decamethonium	CD9	0.7082935571670532
increases^secretion	Exenatide	CD9	0.7082935571670532
increases^secretion	16-hydroxytestosterone	CD9	0.7082793712615967
increases^secretion	5,6-dihydroxy-1-(2-imidazolinyl)tetralin	CD9	0.7082793712615967
increases^secretion	N(6)-methyladenosine	CD9	0.7082793712615967
increases^secretion	Mercaptoethanol	CD9	0.7082743048667908
affects^activity	benzo(a)pyrene 7,8-dihydrodiol	TMPRSS2	0.7082684636116028
affects^activity	Fe(III)-EDTA	TMPRSS2	0.7082684636116028
affects^activity	microcystin RR	TMPRSS2	0.7082684636116028
affects^activity	Gold Sodium Thiomalate	TMPRSS2	0.7082684636116028
affects^activity	1,3-diphenylpropane	TMPRSS2	0.7082684636116028
affects^activity	Thioacetamide	TMPRSS2	0.7082684636116028
affects^activity	4-methylumbelliferyl phosphate	TMPRSS2	0.7082684636116028
affects^activity	Chitosan	TMPRSS2	0.7082684636116028
affects^activity	tamibarotene	TMPRSS2	0.7082684636116028
affects^activity	Monoglycerides	TMPRSS2	0.7082684636116028
affects^activity	Ifosfamide	TMPRSS2	0.7082514762878418
increases^secretion	TEMPO	TMPRSS2	0.7082485556602478
increases^secretion	4-(1H-imidazol-1-yl)retinoic acid	TMPRSS2	0.7082428336143494
increases^secretion	Olopatadine Hydrochloride	TMPRSS2	0.7082381844520569
increases^secretion	2,4,6-trimethylbenzaldehyde	TMPRSS2	0.7082381844520569
increases^secretion	Bupleuran 2IIc	TMPRSS2	0.7082364559173584
affects^activity	Ketolides	TMPRSS2	0.7082328796386719
affects^activity	Cefaclor	TMPRSS2	0.7082328796386719
affects^activity	6-aminoindazole	TMPRSS2	0.7082328796386719
increases^secretion	11-Mrp-14-Nal-18-Cys-22-Asp-beta-MSH(11-22)NH2	TMPRSS2	0.7082259654998779
increases^secretion	Diclofenac	TMPRSS2	0.7082259654998779
increases^secretion	4-benzhydryloxy-1-(3-(1H-tetrazol-5-yl-)-propyl)piperidine	TMPRSS2	0.7082259654998779
increases^secretion	diflufenican	TMPRSS2	0.7082259654998779
increases^secretion	Alloys	TMPRSS2	0.7082259654998779
increases^secretion	coralyne	TMPRSS2	0.7082259654998779
increases^secretion	acenaphthylene	TMPRSS2	0.7082259654998779
increases^secretion	Chlordan	TMPRSS2	0.7082259654998779
increases^secretion	Astatine-211	TMPRSS2	0.7082259654998779
increases^secretion	methyl demeton	TMPRSS2	0.7082259654998779
increases^secretion	amlodipine, atorvastatin drug combination	TMPRSS2	0.7082259654998779
increases^secretion	manganese dioxide	TMPRSS2	0.7082259654998779
affects^activity	Bilirubin	TMPRSS2	0.7082250714302063
increases^secretion	6-thioxanthine	TMPRSS2	0.7082224488258362
increases^secretion	oxilofrine	TMPRSS2	0.7082158327102661
increases^secretion	TAPI-2	TMPRSS2	0.7082158327102661
increases^secretion	2-desamino-2-methylaminopterin	TMPRSS2	0.7082158327102661
increases^secretion	Benzodiazepines	TMPRSS2	0.7082158327102661
increases^secretion	Carbenoxolone	TMPRSS2	0.7082158327102661
increases^secretion	Phenols	TMPRSS2	0.7081921100616455
affects^activity	dofetilide	TMPRSS2	0.7081655859947205
affects^activity	Plasticizers	TMPRSS2	0.7081629633903503
increases^expression	phenothrin	TMPRSS4	0.7070549726486206
increases^expression	dinocap	TIPARP	0.7070379257202148
increases^expression	liarozole	TMPRSS4	0.7069970965385437
increases^expression	safranal	TMPRSS4	0.7069970965385437
increases^expression	Fenitrothion	TMPRSS4	0.7069970965385437
increases^expression	KMUP 880602	TIPARP	0.7069891095161438
increases^expression	Lactates	TIPARP	0.7069891095161438
increases^expression	mercuric bromide	TIPARP	0.7069891095161438
increases^expression	puerarin	TIPARP	0.7069891095161438
increases^expression	N,N-di-n-hexyl-2-(4-fluorophenyl)indole-3-acetamide	TMPRSS4	0.7069569230079651
increases^expression	nicotinic acid adenine dinucleotide	TMPRSS4	0.7069480419158936
increases^expression	dinocap	TMPRSS4	0.7069480419158936
increases^expression	gambierol	DPP4	0.7069470286369324
increases^expression	11-oxo-delta(8)-tetrahydrocannabinol	DPP4	0.7069470286369324
increases^expression	helicenes	TMPRSS4	0.7069330811500549
increases^expression	I-152 compound	TMPRSS4	0.7069330811500549
increases^expression	LE-Cl2MDP	TMPRSS4	0.7069330811500549
increases^expression	Snake Venoms	TIPARP	0.7069279551506042
increases^expression	N-7-(2-(nitrophenyldithio)ethyl)mitomycin C	TIPARP	0.7069255113601685
increases^expression	N-(3-phenoxy-4-pyridinyl)trifluoromethanesulfonamide	TIPARP	0.7069255113601685
increases^expression	dorsomorphin	TIPARP	0.7069166302680969
increases^expression	imidapril	DPP4	0.706913411617279
increases^expression	Triprolidine	TIPARP	0.7069107294082642
increases^expression	2-isopropylphenol	TIPARP	0.7069107294082642
increases^expression	manganese(III)-tetrakis(4-benzoic acid)porphyrin	TIPARP	0.7069107294082642
increases^expression	hexamethylcyclotrisiloxane	TIPARP	0.7069107294082642
increases^expression	solabegron	TIPARP	0.7069107294082642
increases^expression	2-dodecyl-6-methoxycyclohexa-2,5-diene-1,4-dione	TMPRSS4	0.7068986296653748
increases^expression	Meclizine	TMPRSS4	0.7068986296653748
increases^expression	Spironolactone	TMPRSS4	0.7068986296653748
increases^expression	27-hydroxycholesterol	TMPRSS4	0.7068986296653748
